"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06106";"SERRA DO NAVIO";"11";"PREFEITO";"COLIGAÇÃO";"11";"PP";"PROGRESSISTAS";"30000147850";"SERRA MAIS BELA";"AVANTE / PP / PROS / MDB";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06122";"VITÓRIA DO JARI";"11";"PREFEITO";"COLIGAÇÃO";"10";"REPUBLICANOS";"REPUBLICANOS";"30000147724";"VITORIA COM A FORÇA DO POVO";"REPUBLICANOS / PSDB";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06017";"AMAPÁ";"12";"VICE-PREFEITO";"COLIGAÇÃO";"20";"PSC";"PARTIDO SOCIAL CRISTÃO";"30000085210";"TRABALHO, TRANSPARENCIA E UNIÃO PELO AMAPÁ";"PSL / PSC";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06114";"FERREIRA GOMES";"12";"VICE-PREFEITO";"COLIGAÇÃO";"15";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"30000147898";"MELHOR PARA FERREIRA GOMES";"REPUBLICANOS / MDB";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06157";"SANTANA";"11";"PREFEITO";"COLIGAÇÃO";"25";"DEM";"DEMOCRATAS";"30000075350";"FRENTE POR SANTANA";"PT / PP / DC / SOLIDARIEDADE / PSDB / DEM";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06092";"OIAPOQUE";"11";"PREFEITO";"COLIGAÇÃO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"30000137398";"DE MÃOS DADAS COM O POVO POR UM NOVO OIAPOQUE";"MDB / CIDADANIA / PSB";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06076";"MAZAGÃO";"12";"VICE-PREFEITO";"COLIGAÇÃO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"30000085344";"TRABALHO E TRANSPARÊNCIA";"PSC / PSB";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06025";"PORTO GRANDE";"12";"VICE-PREFEITO";"COLIGAÇÃO";"25";"DEM";"DEMOCRATAS";"30000085564";"PARA PORTO GRANDE CONTINUAR AVANÇANDO";"PDT / DEM / PL";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06106";"SERRA DO NAVIO";"13";"VEREADOR";"PARTIDO ISOLADO";"11";"PP";"PROGRESSISTAS";"30000064756";"#NULO#";"PP";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06173";"TARTARUGALZINHO";"12";"VICE-PREFEITO";"COLIGAÇÃO";"22";"PL";"PARTIDO LIBERAL";"30000147830";"POR UM TARTARUGALZINHO MELHOR";"PL / REPUBLICANOS / CIDADANIA / DEM";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06157";"SANTANA";"11";"PREFEITO";"COLIGAÇÃO";"20";"PSC";"PARTIDO SOCIAL CRISTÃO";"30000147688";"PRA SANTANA SEGUIR AVANTE";"PTB / AVANTE / PROS / PSC / PL / PSL";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06173";"TARTARUGALZINHO";"12";"VICE-PREFEITO";"PARTIDO ISOLADO";"25";"DEM";"DEMOCRATAS";"30000085439";"#NULO#";"DEM";"A";"AGUARDANDO JULGAMENTO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06025";"PORTO GRANDE";"11";"PREFEITO";"PARTIDO ISOLADO";"18";"REDE";"REDE SUSTENTABILIDADE";"30000056121";"#NULO#";"REDE";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06157";"SANTANA";"11";"PREFEITO";"PARTIDO ISOLADO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"30000137466";"#NULO#";"PSB";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06130";"LARANJAL DO JARI";"12";"VICE-PREFEITO";"COLIGAÇÃO";"10";"REPUBLICANOS";"REPUBLICANOS";"30000154039";"ACREDITAMOS NA MUDANÇA COM A FORÇA DO POVO";"PSL / PV / REPUBLICANOS / PSC";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06130";"LARANJAL DO JARI";"11";"PREFEITO";"PARTIDO ISOLADO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"30000092857";"#NULO#";"PDT";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06173";"TARTARUGALZINHO";"13";"VEREADOR";"PARTIDO ISOLADO";"11";"PP";"PROGRESSISTAS";"30000053435";"#NULO#";"PP";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06130";"LARANJAL DO JARI";"12";"VICE-PREFEITO";"COLIGAÇÃO";"65";"PC do B";"PARTIDO COMUNISTA DO BRASIL";"30000111788";"UNIÃO, TRABALHO E DESENVOLVIMENTO";"PSDB / PC do B / PROS / PSD / DEM / PP / REDE / PL";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06033";"CALÇOENE";"11";"PREFEITO";"COLIGAÇÃO";"20";"PSC";"PARTIDO SOCIAL CRISTÃO";"30000111456";"PROSPERA CALÇOENE COM A FORÇA DA NOSSA GENTE";"DEM / REPUBLICANOS / PSC";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06114";"FERREIRA GOMES";"12";"VICE-PREFEITO";"COLIGAÇÃO";"14";"PTB";"PARTIDO TRABALHISTA BRASILEIRO";"30000061000";"O COMPROMISSO CONTINUA";"PP / PDT / DEM / PROS / PSC / PSDB / PTB / PSL";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06106";"SERRA DO NAVIO";"12";"VICE-PREFEITO";"COLIGAÇÃO";"22";"PL";"PARTIDO LIBERAL";"30000067316";"SERRA DO NAVIO MERECE RESPEITO";"REPUBLICANOS / PL / CIDADANIA";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"445";"Eleições Municipais 2020 - AP";"06/12/2020";"AP";"06050";"MACAPÁ";"13";"VEREADOR";"PARTIDO ISOLADO";"18";"REDE";"REDE SUSTENTABILIDADE";"30000075158";"#NULO#";"REDE";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06076";"MAZAGÃO";"13";"VEREADOR";"PARTIDO ISOLADO";"70";"AVANTE";"AVANTE";"30000067475";"#NULO#";"AVANTE";"D";"DEFERIDO"
"08/06/2021";"07:20:38";"2020";"2";"ELEIÇÃO ORDINÁRIA";"1";"426";"Eleições Municipais 2020";"15/11/2020";"AP";"06025";"PORTO GRANDE";"11";"PREFEITO";"COLIGAÇÃO";"22";"PL";"PARTIDO LIBERAL";"30000085564";"PARA PORTO GRANDE CONTINUAR AVANÇANDO";"PDT / DEM / PL";"D";"DEFERIDO"
